Damitha is a thirty-three-year-old unmarried woman living in Kuliapitiya. He and his mother were the only family members. Damita took care of a cultivated land as protection.	protection
After working hard all day, the two of them finished work and in the evening they went to the city which is a little far from their village to get rid of the tiredness of the day and warm up their bodies.	tiredness
In the first 48 months of being the President, I will start the era of renovating large irrigation systems, medium irrigation systems and minor irrigation systems not only in Wellassa town but in the whole of Sri Lanka and making the fields fertile.	fields
If mental distress continues for a long period of time, it can progress from affecting daily life to suicide.	Domnasa
Even though she smiled, the little girl's eyes were filled with tears.	in the eyes
Due to the loss of their master, they have been put in a situation where they have to sell their bodies to survive.	body
A spectacular meteor shower can be observed tonight (18) said the lecturer of the Sri Lanka Planetarium Dr. Geetanjana Vanigasekara.	Spectacular
The station commander, who understood the need, arrested him for questioning on suspicion of driving a motorcycle under the influence of alcohol, driver and without a revenue license, and released him on police bail, placing the casket of the parade on the back of the elephant and telling him to appear in court for the three charges filed against him. Set the date.	the elephant
Mr. Arvind Kumar, State Minister of Education, said that the ``Presidential Study Scholarship'' program implemented for 2024/2025 as a concept of President Ranil Wickramasinghe will be of great help to successfully carry out the educational activities of school children with economic difficulties.	great
What is love but love itself? What is love but love itself? What is dating but dating? Since time is only one arbiter. Evening is in one place. In the evening, the dawn is another place.	the morning
In the election, the people gave a good answer to those who do not understand the mind of the people.	nice
He has gone to see his wife saying that he is going to friends' houses.	the wife
Some Marxists objected that this would divide the country and divide the proletariat.	Proof
The police said that they violated quarantine rules and traveled in three-wheelers without keeping a distance.	remote
The lorry with the crane is a contract vehicle of Halawata Electricity Board and the cab is a private vehicle traveling from Vavuniya to Colombo.	a car
It is a news that a worshiper who came to listen to a full sermon in a neighboring house went to steal a pair of shoes of the Lord who had come to preach and was caught by the same Lord who had come to preach.	Neighbor
President Ranil Wickramasinghe emphasizes that the extensive trade and economic relations between Sri Lanka and India should be strengthened again so that both countries benefit.	quickly
There is a 45-feet long stone reclining idol, an eight-feet tall Samadhi idol, a book cave, a padhanaghara, meditation chambers, and cave paintings said to be from prehistoric times.	Style
(Jude Samantha) Additional District Judge and Magistrate Rakitha P. ordered to remand a police constable till April 24th who allegedly assaulted his adulterous wife and cut her wrist.	Charter
When natural calamities like this happen, even if you talk about it for a few days, you forget about it after that.	calamities
(Apsara Yosith Wijesuriya) Ratnapura Public Health investigation officers said that a manager of a Ratnapura Bojunhalla who sold it was arrested today (13) on suspicion of having a piece of cloth in a parcel of rice brought for the lunch of a high official of the Ratnapura High Court.	Bojunhalaka
The police have arrested a large number of people who have nothing to do with the Hambantota protest.	large
The cloves are harvested these days and the farmers also say that the cloves are rotting because there is not enough sunlight to dry the cloves.	Rashmi
A 28-year-old mother of two, a resident of Halawatha-Ambakadawila, has complained to the Halawatha Police that the suspect attacked her and cut her hair.	Charter
The development of the Northwest Canal including the Kalu Ganga, as well as the reconstruction of 600 tanks in the development of the North Central Grand Canal, as well as many historical transformations in water management.	Historical
Adding Jackson Anthony to the fine examples of the strength of our country such as Martin Wickramasinghe, Mahagamasekara, Amaradeva, Joe Abeywickrama does not break that line. More excited. can be understood.	nice
Some places in Nuwara Eliya will be covered with flowers in the morning	in the morning
Tears fell from the eyes of the lady who saw the women laying on the ground on both sides of the road leading to the stage and releasing the long ropes on the road.	Charter
At the same time, programs are established to create short-term livelihoods in the areas.	Livelihood
When the rightful owner got his national identity card, his happiness appeared in the mind of this worker, meanwhile, the worker's heart was filled with sadness.	happiness
But the great warriors born in this motherland were able to sacrifice their lives to liberate our motherland.	Great
Medicines are given only as a support to it.	a help
The king who heard the Chullahattipadyopama Sutra during the Mihintala Pava, located in the Pancha Seela with Tisarana, becomes a Buddhist, directing the people to the true path that removes the illusion of ignorance.	sins
Mr. Mahinda Siriwardena, Secretary of the Ministry of Finance, said that when he was in the Finance Board for two years, he saw the danger of the country falling apart and he suffered a lot to correct it.	wife
There, the school students expressed their condolences for the death of Mr. Pandit Amaradeva.	sadness
Sivali Pirith lecture, Katina Maha Perahara, Sambuddha Puja, Kapraka Puja, Katina Vastra Puja Pinkam were held there.	Clothes
The well-known Lonely Planet magazine chose Sri Lanka as the best country to visit this year.	known
● This song has become a big controversy now, isn't it?	to a controversy
Wildlife officials say that this 35-year-old elephant is nearly nine feet tall and its tusks are nearly four feet long.	pairs
(Sithum Chaturanga)            Condemning the bomb attacks on several places including Christian churches and condoling the loss of lives, the traders community of Mannar closed their shops and hoisted black flags and engaged in a hartal campaign today (22).	sadness
The current political situation in the country and future political activities were discussed.	Badun
They proved that the theory of development and destruction of the exploitative society invented by the founders of Marxism also applies to the capitalist society. The first chapter of this book titled 'Capitalist Class and Proletariat' is dedicated to prove that truth theoretically.	capitalist
Another important event that took place on Poson Poha Day was the ordination of the Bhanduka worshiper at the Mihintala ceremony.	sins
He said that 80 percent of the workers working in garment factories in the north are women and they contribute a lot to the economy of the household.	in the house
The Free Media Movement further states that such events, which are considered as derogatory treatment of professional journalism, are obstacles to the existence of democracy and therefore, without taking this incident for granted, the authorities are requested to conduct a fair investigation as soon as possible.	As soon as possible
I also decided to uplift the destroyed economy immediately after this disaster.	quickly
The children of the Sri Lanka Buddhist Vihara Dhamma School and the Sinhala Pathashala in Paris presented a variety show called 'Lak Children'.	College
Born in Kurunegala - Kumbukgate - Pahala Vatuawa area, this baby girl is one year and 9 months old.	toddlers
( +++ Sujith Hewajuli's) A number of audio tapes are circulating on social media these days, which purport to include the conversations of former state minister Mr. Ranjan Ramanayake making phone calls to various people, and these conversations have caused a lot of controversy in the country.	to a controversy
After undergoing surgery at the Colombo National Hospital, the patient underwent emergency surgery yesterday afternoon to remove a part of a device stuck in his body.	body
Valentino Rossi is the pride of Italy who conquered the motorcycle track.	Dikvijaya
A lot of lives were lost in the 88/89 era because of those words.	large
Yesterday evening, a toddler who was seen flying kites fell into a well and died.	In the evening
The leaves of Russa trees were all around and there was a very desolate atmosphere.	Russia
In order to rapidly expand its coverage for the communities living in remote villages as well as to meet the sudden high demand capacity in urban areas, Dialog uses technical strategies such as Lamp Pole.	outside
At the same time, he must keep the auspicious casket on the elephant's back for auspiciousness.	the elephant
In our country, we see that if we take Mahaweliya, the brown water goes out as if the heart of our body is being stripped bare.	of the body
Throughout history, written by powerful groups, women have been modeled as beautiful or ugly objects.	the woman
Every country in the world faces such natural disasters.	to calamities
Also, we are introducing an easy method of insuring the crops of every farmer to provide immediate compensation in the future.	immediately
We received a sensational news from Kurunegala area about a little girl who was born without the anus, which is one of the organs of the excretory organ system.	a toddler
By using new technology methods, the fishing industry is not only being built in a way that does not harm the solar resource, but the 200 nautical miles from the coast is being utilized in our country.	the sea
Lord Buddha visited Sri Lanka for the second time on this Poho day, ennobling the island of Sri Lanka for the second time with Sambudhu Siripa Pahasin.	the island
The colorful awards evening for awarding excellence in the media industry was held in a grand manner on Tuesday afternoon, 13th December 2022, at the Empire Ballroom of the Galkissa Maha Hotel.	Evening
This aquifer has been nourished by the blood shed by those noble warriors so that the trees in all the four corners of the island of Sri Lanka become green and vibrant.	the island
By worshiping Sati Pirith, it is prayed that the evil dangers of the country will be removed and fertility will arise.	Hazards
Na Thero of Trincomalee, whose virtues were the first lesson of his practice,	don't like
A livelihood development program is also implemented for every household.	Livelihood
Kandy National Hospital, Kandy National Hospital's Specialist Surgeon A. H.M.K. Mr. Abeysinghe says.	the father
Every time the war is remembered, the occasions when they sacrificed their lives in their great fighting, the occasions when they lost their limbs and became disabled, and the tragic situation where their children and families were helpless, when we carefully study all of them, the Republic of Sri Lanka, the entire Sri Lankan people, and the entire nation pay respect to those war heroes today.	Great
When this group was looking for the related herbs, a knowledgeable person informed them about other hazards that may occur from taking too much of one particular herb, but this group believed the face rather than his opinion.	Hazards
"""M."	Main
Lava falling into the ocean creates a number of unique hazards that can seriously injure or kill people in nearby water without realizing it, according to the US Geological Survey (USGS).	Hazards
I have revealed the real situation of this taxation in the book 'Tax Hunt'.	From the book
Kusum Baduna was auctioned and at the same time a bottle of alcohol was put up for auction as the elixir of the village.	Baduna
After that, he went on a day and discussed about the offerings and other materials needed for the sacrifices to be done on the house and the land.	offerings
He said that the deer, which had been shot by a hunter with a firearm, died when the wildlife officers came and took it to the Nikaverati veterinary office for treatment, following a report from a neighbor that it was biting by dogs.	Neighbor
Long ago, when animals also had kings, our Great Bodhisattva was a certain golden swan king and was the leader of the birds.	Gold
The office said that a lorry with 1000 kilos of grains and vegetables including chickpeas, vatana and greenpeas was taken into custody.	a car
The farmers also say that even the water needed to carry out agriculture, which is their only means of livelihood, is being managed with great difficulty from the sky water received in the Mahakandara lake.	from the sky
And through this, some people will have the opportunity to serve the institution remotely, from the safety of their homes, and it will help to reduce the development imbalances between the provinces of the country.	to support
We are getting all the information about this inferior fuel scam.	in Magadi
Kurunegala District Member of Parliament Mr. Johnston Fernando: Your presence in Kurunegala district and this place which is at the corner of Kandy district has great respect for the people of Mawathagama.	corner
They demanded that the six-kilometer road from Attanakadawala, Bingemuduna to Jayasiripura, Sarubima is dilapidated due to non-repair for a long time and it should be repaired immediately.	immediately
It would be a great mission to train them and bring out their own dance art.	a mission
With the intention of supporting his wife, children and elderly parents by renting a three-wheeler on the basis of lease installments, he made a living for his family due to the unremitting efforts of not only him but also his wife.	the wife
With our support, he took steps to concrete every road in this plantation, provide electricity to thousands of plantation houses, provide good houses instead of lime rooms, and improve schools in his area.	Area
Dead bodies of the birds killed by the cutting of the Bo tree were seen around the railway line and around the Colombo-Kurunegala main road, and passers-by said that the hatched birds were wailing on the trunk of the tree.	the tree
In this regard, Sarath Chandranayake, Assistant Director of Fisheries, Puttalam, said that due to the use of nets, the aquatic system and aquatic life of the sea and the lagoon will be greatly damaged.	Sea
But now most of the world knows that these disasters are no longer natural disasters but unnatural man-made things caused by climate change.	calamities
Friends, although the people of Arumugam Thondaman family had temples and churches in their area, they did not make them a problem.	Area
The spread of the fire has accelerated with the strong sun and wind.	Rashmi
All MPs took the MP oath and signed the MP book.	In the book
Without asking about it at once, he fell into conversation with the wife of the housekeeper after drinking tea.	the wife
Those roads should be built very quickly.	quickly
While working at the Kurunegala Teaching Hospital, Dr. Shafi was accused by various parties of having sterilized mothers and that incident led to a controversy.	to a controversy
It was even lined up in the theory book of the Parliament.	the book
The same sad poem written at the beginning of the spring of 2020 will leave the people of my country in the middle of the summer of 2021.	Summer
It takes a long time to dry off after bathing.	Charter
A performance has now started to cover up this trap.	the trick
Poverty/poverty alleviation Poverty alleviation is an important outcome of basic income stabilization.	Poverty
Valentino Rossi, who conquered the international motorcycle circuit for twenty-six years, is considered to be an extremely elegant rider.	Dikvijaya
Among the crowd, two gamblers ran towards the Gurugalle New Bridge on the Kelani river.	in the river
"By giving the amount for the crop loss, we will make history as the first government to provide crop loss compensation to the farmer immediately,"" said the minister."	As soon as possible
The head of the establishment, who did not show any arrogance, treated the higher-ranking officials as well as the lower-ranking worker in the same way.	arrogant
On April 5, 1971, when the rebellion started, Somawansa Amarasinghe was charged before the Criminal Justice Commission with planning to attack the Rosemead house, the private residence of the then Prime Minister.	residence
When the rupee depreciates against the US dollar, darkness dawns on one side of the society.	the darkness
Leaders of many other countries expressed their condolences by phone.	sadness
The police have also seized two shovels, two shovels, a pickaxe and a three-wheeler in which these people used to dig for treasure.	a car
The father told a neighbor who inquired about this that the son who ran away the next morning made a phone call to ask about his well-being and then tears fell from his eyes and there was no anger or hatred towards his son.	with the eyes
A golden dress will be made for Raja Hasthiya, who is going to carry the eternal casket procession in the Esala Perahara of the Talada Palace in Kandy.	the elephant
The relative, who was engaged in amicable and happy marriage, went to sleep very sleepy.	sleepy
The teacher who received the money put a string on her shoulder and gave a copper leaf, 'In two weeks the girl will come to you.	teachers
(Augustine Fernando) The Halawata Unit of the Sri Lanka Coast Guard Department said today (7) that 6 people were arrested in two one-day vessels who were bringing two day-trippers ashore after catching and killing two whip sharks, a marine creature that is under threat of extinction. says.	In Diyamba
Due to the dense forest, the darkness was doubled.	the darkness
Italian businessman Cattoni Giancarlo brought this two and a half feet tall and 180 kg ancient stone Buddha statue from Borobudur, Indonesia and offered it to the temple.	Style
We are working to provide about 400 million for 150 ancient Rajamaha temples.	ancient
Although the attacks on people are minimal in the forest where they live, people are also tempted to attack the villages by damaging the crops from time to time.	residence
The Sara Samhita book of Parliament was presented to the Speaker by Prime Minister Mahinda Rajapaksa here.	the book
We thought that it would be possible to maintain the economic growth rate at 3 to 3.5 percent in the face of all disaster loan payments.	calamities
Many avenues of livelihood are opening up through the development of agriculture in the central areas.	Livelihood
May the Abhinava priests receive the protection of Lord Dalada, Sri Maha Bodhi.	Security
(Augustin Fernando) Halawata Police say that a suspicious fishing boat that came floating in the distant sea was brought to the shore of Iranawila today (2nd) by a group of residents of Halawata.	In Diyamba
This human society has become inhumane to the extent that children born from their own blood are married.	the wife
"The book ""Kavantissa Program"" written by Mr. Varuna Chandrakeerthy was launched today (22) at New City Hall, Colombo."	the book
Due to the heavy storm, the school was not held today. I marked the names of the 31 children who came and opened them at 11 am.	Chanda
At the same time, we ask the Mahanayake Theros whether there is a country where our Buddhist people can live with wisdom according to the Aryasthangika path.	with wisdom
I am mentioning here that anti-corruption is the self-defense of a country.	self defence
Edward Chandrasiri's latest book Rasin Sapiri Malay Bojun will be released on September 2nd at the Public Library Auditorium.	Bojun
Apart from the tax exempted from the temple, church and temple, the tax is also going to be imposed on those who earn foreign exchange from the farmer.	outside
After the government's sugar scam, the coconut oil scam has been implemented.	From Magadi
Nishantha Fernando, the world champion and the national carrom champion for many years, won the third place this time.	the champion
In the end, King Dutugemunu thought of a strategy to drive away Swarnamali Divyangana from the golden Thelambu tree. Legend has it that King Dutugemunu begged her and made her leave the new pagoda after her promise to build it and built its pillar.	Divyangana
His inspiration was a great help to me when I edited the foreign page.	Help
An affair ends in murder.	by murder
Even today, the great disabled soldiers are at their homes with their guardians in our military welfare centers.	Great
Also, this morning, a health center was opened in a very remote village in Megaswewa area, at the far end of Midrigiri.	corner
"""The centenary of the Russian Revolution is being celebrated this year in an almost completely different historical background."	Historical
Various social, human and psychological researches have also been launched by various individuals, organizations and institutions related to this greeting which has a strong spread globally.	good
For example, there are false accusations that forests are being cut and the environment is being destroyed for the sake of the village program.	Incorrect
This book is published by Fast Publishing Pvt.	the book
Also, we focused on distance education in the past.	remote
Recently, there was a ceremony to offer a stone Buddha statue to Modena Maithira Temple in Italy.	Style
Almost no book has mentioned for sure when and who started this rafting ritual.	The ritual
But we will end this fight by protecting free education and free health.	corner
Those goals include ending world hunger and poverty, improving incomes and education worldwide, and increasing access to clean water and sanitation.	Poverty
A 10-day visual and acoustic survey will explore and document cetacean diversity in this remote part of the ocean. The survey team combined daytime visual surveys with 24/7 acoustic surveys to get an idea of ​​cetacean life in the area. .	area
As if expressing condolences to those people, we remembered and thanked the people who died in the disaster here today.	sadness
Along with the three suspects, some equipment including shovels and shovels used to dig for treasure and a lorry and a cab in which they came have been taken into custody by the police.	a car
Bunches of smiling flowers were growing all over the young people's faces, and the happiness that flowed through the awakened eyes seemed to be unstoppable.	Dayana
Today (15) it started raining in Kataragama and Colombo ending the Idora which affected the people of Ruhuna who were suffering without a drop of water and the people of Colombo who were suffering from severe heat.	the room
During my time, I was able to do a lot of work in preventing corruption and irregularities.	large
Sri Lanka Educational and Cultural Center in France, which runs the Sinhala language school in Paris, will hold the annual Weera Puranappu Challenge Elle competition for the eighth time next Sunday (22) at 10 am at the usual Bagatale Stadium near Paris, said Mr. Ranavi Bandara, the president of the center.	College
God did not look at their faces because He had seen how they sold His name and took alms from innocent people and killed themselves to share them.	offerings
Covered with wild russa trees since the 10th century, it was preserved after the establishment of the Central Cultural Fund in the early 80s and opened to local and foreign people on May 15, 2009.	Russia
Last week, an interview of Ruhunu Maha Kataragama Temple Basnayake Nilam was published, in that discussion, which caused a lot of controversy, he said that devotees should not donate large sums of money to Ruhunu Maha Kataragama Temple. What is your opinion about that?	to a controversy
If you don't have wings and want to fly, you don't belong on this earth.	like
This led to a controversy when the lyrics for the song aired.	to a controversy
With the removal of the telephone lines, a stone board has emerged that was covered with the concrete pole that held the lines until then.	Style
A wonderful news is heard from a town in Galle district that the person who invited Susil Priyanthaperahare to place the auspicious casket on the elephant's back had to go to Peraharin police to fetch him for it.	the elephant
Yesterday (14) Oddusudan police officers managed to stop a tipper which was not stopped by two policemen.	a car
He saw that his clothes were among the leaves of Eki Neka.	Badun
Underworld and drugs are the main topic of major media networks.	Main
(K Buddhika Kumarasiri) The Religious Organization for National Unity has announced that a truth action will be held on the 6th at 6 pm on the basis of all the religions of the country, Buddhist, Hindu, Muslim and Christian, in order to make everyone understand the truth about the interference of foreign forces in the country. Co-Convener Waripaha Somananda Thero said.	the woman
The era of restoring the tanks and making the fields fertile begins.	fields
After the dust from the moon landing settled again yesterday evening, a window on one side of the Vikram lander was opened to prepare a ramp for the Pragyan rover to glide onto the lunar surface.	moon
'It's amazing that the iceberg is still one big block of ice! Radar images show large eruptions now taking place in Hime Pow.	sins
I am trying to make that change.	change
The Kilinochchi wildlife officials who visited the place and conducted the investigation said that there were many bullet holes all over the body of the wild elephant that had died after being hit by the train.	body
Some time ago this was called the greenhouse effect, but now it is called climate change.	change
He also said that because of the power cut, it is not possible to get even water to the sick monk center, so no matter how many explanations were given to the officials who came to cut the power, the power went to cut off.	sick
Paddy and hay farming is the main livelihood of the people.	Livelihood
It must be said that a lot of work was done to revive the life of the people during the calamity.	calamities
Mother Pattini does many good things not through teaching.	mother
Foreign sources say that steps have been taken to lower the water level of the lake as one of the steps in the agreement made between the United Nations and Nepal to provide support to reduce the damage caused by climate change.	By change
A large number of frauds occurred in the north of the brook between southern India and northern Sri Lanka.	Magadi
'I think that gentleman has come to this temple more than him, even though he is an outsider,' said the leader, looking into his eyes and heating his brain.	the teeth
Then he escaped from the strugglers and arrived safely in a bus from Colombo to the village not far from Kurunegala.	sleepy
This water filtration system, which provides free drinking water to the people of Dalua and surrounding villages in Kalpitiya Peninsula, was built at a cost of fifty lakh rupees at the expense of the Navy.	the island
The complainant claims that this older sister attacked her by telling her to stop her marriage with her husband and then together with the two older sisters, Nago cut her leg and threw chilli powder on her face and beat her badly.	Charter
An officer of Madampe police told Lankadeepa that all the bushes offered by the devotees to these churches were brought to the church of St. Sebastian in Madampe and collected with the offerings offered to the church of Saint Sebastian and checked by an employee.	offerings
"“D.P. Education IT Another program of the ""campus"" project was held yesterday at the Buttala Yudaganawa Rajamaha Viharaya."	development
Feeling lonely because of her sleeplessness, the two little daughters took a comb and scissors from the house and put a small five-point salon on the bed to cut off her long hair.	Charter
The Police Special Task Force said that it is suspected that the suspects may have obtained these pairs of tusks by killing the elephants that have been hanging around the Mankulam reserve areas for a long time.	pairs
Manikkavata, written by literary scholar Mahinda Prasad Masimbula, mentions the tragedy of the destruction of the golden Arunella field, which was lovingly preserved by the Hitihami village farmers, and turned into a gem mine by a heartless second generation.	Russia
We emphasize that it ends with victory.	corner
I would also like to emphasize that we have continuously objected to the fact that matters which are completely contrary to our positions have been included in the draft interim reports and falsely referred to as agreed matters.	Incorrect
After the rafting ritual, she was a bit nervous and even though her friends asked about it, she said nothing, but when she went on the honeymoon with the groom, she said that the ring on her finger was in pain because it was tight.	The ritual
"But it should be remembered that there were ""valavs"" in Heladiva before the British set foot in them. In the elite house known as the kivalav, only Kshatriyas, Brahmins and the highest-ranking aristocrats of the farming caste lived."	Heladiva
No matter how many streams there were, these people never caught fish there. If someone did that out of indifference, he would fall into the lower caste of the farmer. When we go to my mother's village, Bathigama, we also work in the fields. Going on a cow. All are chasing. If they catch fish like that, they will get a new name in Hirikati. They are called 'Marakkalai'.	All of them
It is believed that the events of Maitreya Bodhisattva Vahans receiving the final comment, the first missionary group, the Rahats, set out to propagate the Dharma, the Lord Buddha's visit to Uruel Danava to subdue the three evils, and the parinirvana of the Agasav Saryyuth prelates took place on the fifteenth day of Ilpura. Mentioned in history.	The knowledge
Because some people entrust matters to many deities such as Pattini Maeni, Kali Maeni, Ghana Devi, Gambhara Devi, Kataragama Devi, Vishnu Devi for Apala, Vibhishana Devi etc.	mother
My experience is that the most poverty is in the north and east of our country.	Poverty
"Uva Paranagama Organizer Uva Provincial Minister of Agriculture, Animal Production and Highways Mr. Upali Samaraweera: ""We are proud that the Prime Minister has visited the most difficult village at the edge of Uva Paranagama Constituency."	corner
The work of installing a golden fence on the ancient stone wall built around the bodhi of Hakmana Pallawela Keerthi Sri Tejovanarama Raja Maha Vihara is currently being completed.	Style
After cleaning the water from Higul Oya, the Lord of the temple blessed the elephant and tied it with strings and took it to Dalada Maliga.	the elephant
Then both of them hugged their stomachs and laughed as if to soothe the tiredness of the journey.	tiredness
Women manage the economy of the household thriftfully and have become the life and soul of this country.	in the house
Colombo 30278570 A few rains may occur.	a little
The police also found 4 gold pendants, 3 pairs of earrings, 3 gold necklaces and nearly 100 grams of gold belongings belonging to the suspects.	pairs
For example, when a man or a woman sees the bodies of these two, they feel a desire to be beautiful, good, fatherly, and cute, because the truth of the visible body is hidden.	It's the father
We are going to search for the places where we are suffering in the world. Where will we find peace in the shadow of the Buddha? These songs are named after Siddhartha Thero With began to spread among the crowd of fans.	Informed
Mr. Sajith Premadasa, who gave further comments at the public meeting organized by Mr. Abeynayake, said that he will provide this lunch as soon as he is appointed as the seventh executive president of this country and will continue to provide two sets of uniforms and two pairs of shoes to every school student. said.	pairs
The officials of the Research Division of the Department of Archeology found 4 gold caskets and a paligu casket in the stone manjusa found during the excavation of Wahalkada on the right side of the historical Dighavapi Dagabe.	When digging
The priceless sacrifice of your war hero has helped the entire nation to get a new life.	The sacrifice
We celebrate this day as National War Heroes Day in memory of those great disabled war heroes who sacrificed their lives to defeat the barbaric acts of terrorists.	Great
The upcoming Vesak festival is the best opportunity to clear the mind.	Domnasa
Accordingly, he went there on time even though the weather was very sunny in that area these days, his eyes were blue due to the burning sun.	The sunshine
After the bride went to sleep at night, this young woman secretly woke up and stole the bride's gold necklace and pendant from a cupboard and ran away from this house in the early morning.	in the morning
The minister, who saw about 400 people who had come to receive the services, were in the hot sun and became very angry and blamed the concerned officials for not providing facilities to those who came, saying that the festival assembly that was to be held was not necessary.	Rashmi
To facilitate transportation of tea leaves for factories, local councils, provincial councils road systems and bridges should be repaired urgently.	quickly
It is a place where the sunlight falls perfectly on the pool from the rising sun until the setting sun that covers the surrounding environment apart from the spectacular vegetation.	Vegetation
(St. Pradeep Kumara Kularatne) A supplication was made today (27th) at the historic Ganegoda Temple in Pannipitiya, Depanama, with the aim of giving wisdom to the members of parliament and to give wisdom to the president to give the prime ministership to the leader who has the majority according to public opinion.	Wisdom
Instead of deceiving the people, serving the people does not require the privileges of ministerial grants and if there is a right vision it can be done and everyone should come together to create a silver lining in the darkness of bankruptcy.	the darkness
The good acting skills of the little child named Ellie have also supported the above representation.	help
The fact that the Mahavamsa, the greatest historical document of our country, consisting of one hundred and twenty-nine chapters including the origin and development of the Sinhalese nation, has become a world heritage is a reason for the pride of the Sri Lankan Sinhalese people who are descended from the great nobles of Kali.	Great
AD The Tsunami disaster that struck on December 26, 2004 is the worst natural disaster on record in Sri Lanka.	Disaster
That is why four UNP members led by Prime Minister Ranil Wickremesinghe went to meet President Sirisena in an attempt to repair the damage on Tuesday evening when the cabinet meeting was held.	In the evening
It is further reported that when she wakes up after a while and is ashamed to see what has happened to her husband, she has left the marriage aside and is currently unable to come out of the house.	Charter
One of the longest reptiles in the world, the pythons crush their prey before swallowing it.	victims
Mr. Withanage said that they have been trying to build this power plant for more than ten years and it appears that they are doing it regardless of the objections coming against it. Mr. Withanage said that 15 endemic fish species and 18 endemic fish species are also living in the vicinity of this waterfall which is fed by the Sinharaja forest.	residence
In giving technology and human freedom to an advanced society, we see how many advanced people enjoy their knowledge, wisdom and wisdom in good ways and how many people use them in bad ways.	with wisdom
In the year 1949, after the present school was brought to the site, it was named Kasagahawatta Government College and then it was called Gampaha Bandaranaike College.	College
The distance is marked wherever there is distance.	remote
We won the first round of Corona with that powerful, powerful, and inspiring performance.	great
And not only then, but even in today's society, the Lord Buddha preached about how the society that respects a woman does not deteriorate by confirming the safety and respectability of women, the greatness of motherhood, etc.	said
"""The tourism officer heard that he will deduct 1500 rupees from his salary for sleeping"" and left happily."	Happy
Some of the allegedly stolen goods were found by the officers at the Angunacolapelassa police station and the police officers found a stock of goods including ten television sets, a laptop, two smart mobile phones, a small mobile phone, clothes, and several remote controls of the television sets.	remote
(Lalith Navaratne) According to the police, this situation has arisen due to the windy conditions caused by the heavy rains, which obstructed the traffic for about an hour today (08) after a russa kohomba tree fell across the road in Mundalama Navadankulam area of ​​Halawatha Puttalam road.	Russia
Consider the past rulers as great heroes.	Narapati
Western and North-Western provinces and Galle and Matara district may get some rain.	a little
The bus which was running from Gampaha towards Waturugama collided head-on with the lorry that came in front of it and rammed into the nearby house and a van that came behind also got into an accident.	a car
"Mihindu Maharahta, the son of Emperor Dharmasoka of India, who brought the precious gift of Buddhism to our country, addressed King Devanampiyatissa and said, ""Your Majesty, you are the absolute owner of the mountains, forests, rivers and streams, animals and plants of our land, but only the temporary guardian."	Vegetation
Police and relief workers say that at least eight people have died and twelve fishermen have gone missing due to the storm in the southern province.	from shift
We have declared this year 2017 as the year of freedom from poverty, we named it that way because nearly thirty percent of the population of our country is suffering from poverty.	the year
10,000 rupees to one hotel manager who was found guilty of storing chicken excrement to prepare egg food and storing cooked food exposed to flies, other charges of keeping open dustbins without lids and storing expired chocolates. The manager was also fined Rs.10,000.	Baduna
Now some people paint tricycles in different colors.	Colours
The agreement was made between the Sri Lankan Abance Company and the famous Singaporean hotel company, Silver Needle Hospitality Company, to build this shopping complex facing Yagabere Lake.	known
